,movie_id,avg_rating,num_ratings,title,release_date,video_release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster,pca1,pca2
105,106,2.887323943661972,71,Diabolique (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Diabolique%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.25928029945350767,-1.1955494914060896
106,107,3.5,42,Moll Flanders (1996),14-Jun-1996,,http://us.imdb.com/M/title-exact?Moll%20Flanders%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9493765531837118,-0.31896665730604656
107,108,3.076923076923077,65,Kids in the Hall: Brain Candy (1996),12-Apr-1996,,http://us.imdb.com/M/title-exact?Kids%20in%20the%20Hall:%20Brain%20Candy%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.5373351340569237,0.6036638032334387
108,109,3.4307692307692306,130,Mystery Science Theater 3000: The Movie (1996),19-Apr-1996,,http://us.imdb.com/M/title-exact?Mystery%20Science%20Theater%203000:%20The%20Movie%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.4524584623288141,-0.08624994185686027
109,110,2.5161290322580645,31,Operation Dumbo Drop (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Operation%20Dumbo%20Drop%20(1995),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2.477081031677309,0.03863832385462959
110,111,3.485294117647059,272,"Truth About Cats & Dogs, The (1996)",26-Apr-1996,,"http://us.imdb.com/M/title-exact?Truth%20About%20Cats%20&%20Dogs,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.3004314018692825,0.011329962624656298
111,112,2.45,20,Flipper (1996),10-May-1996,,http://us.imdb.com/M/title-exact?Flipper%20(1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.9434369023768725,2.467064439471488
112,113,4.111111111111111,9,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",19-Apr-1996,,"http://us.imdb.com/M/title-exact?Hussard%20sur%20le%20toit,%20Le%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9980154847160034,-0.3731383226256362
113,114,4.447761194029851,67,Wallace & Gromit: The Best of Aardman Animation (1996),05-Apr-1996,,http://us.imdb.com/Title?Wallace+%26+Gromit%3A+The+Best+of+Aardman+Animation+(1996),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.2609708948780574,2.328737339860096
114,115,3.7333333333333334,15,"Haunted World of Edward D. Wood Jr., The (1995)",26-Apr-1996,,"http://us.imdb.com/Title?Haunted+World+of+Edward+D.+Wood+Jr.,+The+(1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-0.9441081765229441,0.14751566454845472
115,116,3.824,125,Cold Comfort Farm (1995),23-Apr-1996,,http://us.imdb.com/M/title-exact?Cold%20Comfort%20Farm%20(1995)%20(TV),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.14484702696785084,0.30267892620053855
116,117,3.693121693121693,378,"Rock, The (1996)",07-Jun-1996,,"http://us.imdb.com/M/title-exact?Rock,%20The%20(1996)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.627801774737626,-2.0143401102788956
117,118,3.2150170648464163,293,Twister (1996),10-May-1996,,http://us.imdb.com/M/title-exact?Twister%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.16672346853814,-1.7126896803502443
118,119,4.5,4,Maya Lin: A Strong Clear Vision (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Maya%20Lin:%20A%20Strong%20Clear%20Vision%20(1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-0.8682040154509958,0.00843098343310655
119,120,2.2388059701492535,67,Striptease (1996),28-Jun-1996,,http://us.imdb.com/M/title-exact?Striptease%20(1996),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.5273282090656701,-0.08785640617489322
120,121,3.438228438228438,429,Independence Day (ID4) (1996),03-Jul-1996,,http://us.imdb.com/M/title-exact?Independence%20Day%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.693857065734223,-2.40423727583305
121,122,2.339622641509434,106,"Cable Guy, The (1996)",14-Jun-1996,,"http://us.imdb.com/M/title-exact?Cable%20Guy,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.47331184321641595,0.6662472199378862
122,123,3.234782608695652,115,"Frighteners, The (1996)",19-Jul-1996,,"http://us.imdb.com/M/title-exact?Frighteners,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,-0.15394550817300778,0.2826230004557673
123,124,4.053475935828877,187,Lone Star (1996),21-Jun-1996,,http://us.imdb.com/M/title-exact?Lone%20Star%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.20992596132601948,-1.7905587865031234
124,125,3.557377049180328,244,Phenomenon (1996),29-Jun-1996,,http://us.imdb.com/M/title-exact?Phenomenon%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.19156323791737295,-0.8241447571475429
125,126,3.804123711340206,97,"Spitfire Grill, The (1996)",06-Sep-1996,,"http://us.imdb.com/M/title-exact?Spitfire%20Grill,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6518888736884144,-0.5130261257333448
126,127,4.283292978208232,413,"Godfather, The (1972)",01-Jan-1972,,"http://us.imdb.com/M/title-exact?Godfather,%20The%20(1972)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.1506338584733595,-2.7676775064498353
127,128,3.5384615384615383,65,Supercop (1992),26-Jul-1996,,http://us.imdb.com/M/title-exact?Police%20Story%20III:%20Supercop%20(1992),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5937333064098218,-1.5409082844233457
128,129,3.8217054263565893,129,Bound (1996),04-Oct-1996,,http://us.imdb.com/M/title-exact?Bound%20(1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0.13158867992988288,-2.419388034179231
129,130,2.260869565217391,23,Kansas City (1996),16-Aug-1996,,http://us.imdb.com/M/title-exact?Kansas%20City%20(1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.4887692118924438,-0.5492547417855053
130,131,3.7263157894736842,95,Breakfast at Tiffany's (1961),01-Jan-1961,,http://us.imdb.com/M/title-exact?Breakfast%20at%20Tiffany's%20(1961),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.8350272688869479,-0.5118631914664796
131,132,4.0772357723577235,246,"Wizard of Oz, The (1939)",01-Jan-1939,,"http://us.imdb.com/M/title-exact?Wizard%20of%20Oz,%20The%20(1939)",0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.2588445509292487,3.0469947398601933
132,133,3.871345029239766,171,Gone with the Wind (1939),01-Jan-1939,,http://us.imdb.com/M/title-exact?Gone%20with%20the%20Wind%20(1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.02865523457874004,-1.2327949299560401
133,134,4.292929292929293,198,Citizen Kane (1941),01-Jan-1941,,http://us.imdb.com/M/title-exact?Citizen%20Kane%20(1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1169943632386204,-0.8544106915287696
134,135,3.969111969111969,259,2001: A Space Odyssey (1968),01-Jan-1968,,http://us.imdb.com/M/title-exact?2001:%20A%20Space%20Odyssey%20(1968),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2.8192738474060315,-3.343091355874622
135,136,4.123809523809523,105,Mr. Smith Goes to Washington (1939),01-Jan-1939,,http://us.imdb.com/M/title-exact?Mr.%20Smith%20Goes%20to%20Washington%20(1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5635463549307721,-0.6004699430759834
136,137,3.9005847953216373,171,Big Night (1996),20-Sep-1996,,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3028034039379031,-0.7068940776346848
137,138,2.5789473684210527,19,D3: The Mighty Ducks (1996),04-Oct-1996,,http://us.imdb.com/M/title-exact?D3:%20The%20Mighty%20Ducks%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.12791851318229738,2.709167493845943
138,139,2.78,50,"Love Bug, The (1969)",01-Jan-1969,,"http://us.imdb.com/M/title-exact?Love%20Bug,%20The%20(1969)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3004429369617028,2.5934169734575416
139,140,3.2131147540983607,61,Homeward Bound: The Incredible Journey (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Homeward%20Bound:%20The%20Incredible%20Journey%20(1993),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.2529718210450866,2.2070841170104565
140,141,3.5,72,"20,000 Leagues Under the Sea (1954)",01-Jan-1954,,"http://us.imdb.com/M/title-exact?20,000%20Leagues%20Under%20the%20Sea%20(1954)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.574316233143903,3.5083998838988313
141,142,3.0701754385964914,57,Bedknobs and Broomsticks (1971),01-Jan-1971,,http://us.imdb.com/M/title-exact?Bedknobs%20and%20Broomsticks%20(1971),0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.853593250365475,4.031569596418913
142,143,3.765765765765766,222,"Sound of Music, The (1965)",01-Jan-1965,,"http://us.imdb.com/M/title-exact?Sound%20of%20Music,%20The%20(1965)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.1576743966724106,1.3130570987381507
143,144,3.8724279835390947,243,Die Hard (1988),01-Jan-1988,,http://us.imdb.com/M/title-exact?Die%20Hard%20(1988),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.450105478989854,-2.029154332517402
144,145,2.4461538461538463,65,"Lawnmower Man, The (1992)",01-Jan-1992,,"http://us.imdb.com/M/title-exact?Lawnmower%20Man,%20The%20(1992)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3.0541290687827978,-1.7678495033724273
145,146,2.5,10,Unhook the Stars (1996),30-Oct-1996,,http://us.imdb.com/M/title-exact?Unhook%20the%20Stars%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.257136113536932,-0.02911644439722497
146,147,3.4702702702702704,185,"Long Kiss Goodnight, The (1996)",05-Oct-1996,,"http://us.imdb.com/M/title-exact?Long%20Kiss%20Goodnight,%20The%20(1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.1230643532151388,-1.8070004190990197
147,148,3.203125,128,"Ghost and the Darkness, The (1996)",11-Oct-1996,,"http://us.imdb.com/M/title-exact?Ghost%20and%20the%20Darkness,%20The%20(1996)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.76187533719182,-0.3836496158218839
148,149,3.0,23,Jude (1996),01-Nov-1996,,http://us.imdb.com/M/title-exact?Jude%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1167685614727954,-0.1670227484216851
149,150,3.828025477707006,157,Swingers (1996),18-Oct-1996,,http://us.imdb.com/M/title-exact?Swingers%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6108613822908875,-0.09894317378179712
150,151,3.6319018404907975,326,Willy Wonka and the Chocolate Factory (1971),01-Jan-1971,,http://us.imdb.com/M/title-exact?Willy%20Wonka%20and%20the%20Chocolate%20Factory%20(1971),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.2819496403698354,2.056655277298022
151,152,3.6341463414634148,82,Sleeper (1973),01-Jan-1973,,http://us.imdb.com/M/title-exact?Sleeper%20(1973),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.269541231635127,-0.017671721719949504
152,153,3.785425101214575,247,"Fish Called Wanda, A (1988)",01-Jan-1988,,"http://us.imdb.com/M/title-exact?Fish%20Called%20Wanda,%20A%20(1988)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.39833827258778176,0.025540574346249748
153,154,3.7471264367816093,174,Monty Python's Life of Brian (1979),01-Jan-1979,,http://us.imdb.com/M/title-exact?Life%20of%20Brian%20(1979),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06327394481861312,0.20456499475254955
154,155,3.1020408163265305,98,Dirty Dancing (1987),01-Jan-1987,,http://us.imdb.com/M/title-exact?Dirty%20Dancing%20(1987),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0.32916563309385266,1.7256135245385094
155,156,3.9864864864864864,148,Reservoir Dogs (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Reservoir%20Dogs%20(1992),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0163311803919326,-2.1531324624261656
156,157,3.6929133858267718,127,Platoon (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?Platoon%20(1986),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.03732212435620164,-1.07124907983502
157,158,2.6166666666666667,60,Weekend at Bernie's (1989),01-Jan-1989,,http://us.imdb.com/M/title-exact?Weekend%20at%20Bernie's%20(1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.6351668689214404,0.7143091051412744
158,159,3.227722772277228,101,Basic Instinct (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Basic%20Instinct%20(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9579913236013053,-2.0263901096458756
159,160,3.463768115942029,69,Glengarry Glen Ross (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Glengarry%20Glen%20Ross%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8336950917349819,-0.37434664051656774
160,161,3.481818181818182,220,Top Gun (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?Top%20Gun%20(1986),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.461468291462057,-0.9711633595149787
161,162,3.556603773584906,106,On Golden Pond (1981),01-Jan-1981,,http://us.imdb.com/M/title-exact?On%20Golden%20Pond%20(1981),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6518536607189824,-0.4808699574651444
162,163,3.5543478260869565,92,"Return of the Pink Panther, The (1974)",01-Jan-1974,,"http://us.imdb.com/M/title-exact?Return%20of%20the%20Pink%20Panther,%20The%20(1974)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.3376044860574961,0.4378563827259925
163,164,3.589403973509934,151,"Abyss, The (1989)",01-Jan-1989,,"http://us.imdb.com/M/title-exact?Abyss,%20The%20(1989)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5.2275343909450385,-1.9227219705996053
164,165,4.109375,64,Jean de Florette (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?Jean%20de%20Florette%20(1986),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7505753809997399,-0.5014431328223184
165,166,4.120689655172414,58,Manon of the Spring (Manon des sources) (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?Manon%20des%20sources%20(1986),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7757484300747823,-0.48983798632813724
166,167,2.955223880597015,67,Private Benjamin (1980),01-Jan-1980,,http://us.imdb.com/M/title-exact?Private%20Benjamin%20(1980),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.5482405152520575,0.6251478583538519
167,168,4.0664556962025316,316,Monty Python and the Holy Grail (1974),01-Jan-1974,,http://us.imdb.com/M/title-exact?Monty%20Python%20and%20the%20Holy%20Grail%20(1974),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.7551043101359836,-0.19630867828851956
168,169,4.466101694915254,118,"Wrong Trousers, The (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.260551716921574,2.7650722765661264
169,170,4.1735537190082646,121,Cinema Paradiso (1988),01-Jan-1988,,http://us.imdb.com/M/title-exact?Nuovo%20cinema%20Paradiso%20(1988),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.8778682358924657,-0.10924388483391169
170,171,3.876923076923077,65,Delicatessen (1991),01-Jan-1991,,http://us.imdb.com/M/title-exact?Delicatessen%20(1991),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1.2326972843142174,-0.030091375710870626
171,172,4.204359673024523,367,"Empire Strikes Back, The (1980)",01-Jan-1980,,"http://us.imdb.com/M/title-exact?Empire%20Strikes%20Back,%20The%20(1980)",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,5.366749424415845,-2.4779077888587526
172,173,4.172839506172839,324,"Princess Bride, The (1987)",01-Jan-1987,,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.40882108197037,-0.5113296687715789
173,174,4.252380952380952,420,Raiders of the Lost Ark (1981),01-Jan-1981,,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.248754375787962,-1.2923852310962864
174,175,3.8173076923076925,208,Brazil (1985),01-Jan-1985,,http://us.imdb.com/M/title-exact?Brazil%20(1985),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.1001534403458946,-0.9114354717617978
175,176,3.9471830985915495,284,Aliens (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?Aliens%20(1986),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4.78377554410332,-3.1148610907713716
176,177,3.8613138686131387,137,"Good, The Bad and The Ugly, The (1966)",01-Jan-1966,,"http://us.imdb.com/M/title-exact?Buono,%20il%20brutto,%20il%20cattivo,%20Il%20(1966)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.3751188648780601,-0.8323754130609509
177,178,4.344,125,12 Angry Men (1957),01-Jan-1957,,http://us.imdb.com/M/title-exact?12%20Angry%20Men%20(1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4374352587543865,-0.6945991655536904
178,179,3.909502262443439,221,"Clockwork Orange, A (1971)",01-Jan-1971,,"http://us.imdb.com/M/title-exact?Clockwork%20Orange,%20A%20(1971)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.1737921458728846,-0.9616705463635655
179,180,4.04524886877828,221,Apocalypse Now (1979),01-Jan-1979,,http://us.imdb.com/M/title-exact?Apocalypse%20Now%20(1979),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.44371337070853434,-1.366917690520722
180,181,4.007889546351085,507,Return of the Jedi (1983),14-Mar-1997,,http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983),0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,6.575975308251629,-2.4373247027286635
181,182,3.9513274336283186,226,GoodFellas (1990),01-Jan-1990,,http://us.imdb.com/M/title-exact?GoodFellas%20(1990),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.09136289528979177,-1.713502852984142
182,183,4.034364261168385,291,Alien (1979),01-Jan-1979,,http://us.imdb.com/M/title-exact?Alien%20(1979),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,4.464283143813286,-2.8081611540294107
183,184,3.4310344827586206,116,Army of Darkness (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Army%20of%20Darkness%20(1993),0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.28347548171664,-0.47686603175642855
184,185,4.100418410041841,239,Psycho (1960),01-Jan-1960,,http://us.imdb.com/M/title-exact?Psycho%20(1960),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1.2776623432894678,-1.7138749299452543
185,186,3.8366533864541834,251,"Blues Brothers, The (1980)",01-Jan-1980,,"http://us.imdb.com/M/title-exact?Blues%20Brothers,%20The%20(1980)",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2.229453297106983,1.2442641588434422
186,187,4.186602870813397,209,"Godfather: Part II, The (1974)",01-Jan-1974,,"http://us.imdb.com/M/title-exact?Godfather:%20Part%20II,%20The%20(1974)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.2159810289477597,-2.2696122131131333
187,188,3.6823529411764704,170,Full Metal Jacket (1987),01-Jan-1987,,http://us.imdb.com/M/title-exact?Full%20Metal%20Jacket%20(1987),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.317314660783504,-1.7148839563768923
188,189,4.106060606060606,66,"Grand Day Out, A (1992)",01-Jan-1992,,"http://us.imdb.com/M/title-exact?Grand%20Day%20Out,%20A%20(1992)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.9674265538633487,2.9641342274061393
189,190,4.137096774193548,124,Henry V (1989),01-Jan-1989,,http://us.imdb.com/M/title-exact?Henry%20V%20(1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.02184698766586534,-1.1597221490072085
190,191,4.163043478260869,276,Amadeus (1984),01-Jan-1984,,http://us.imdb.com/M/title-exact?Amadeus%20(1984),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6287171699952375,-2.0223384161407707
191,192,4.120689655172414,116,Raging Bull (1980),01-Jan-1980,,http://us.imdb.com/M/title-exact?Raging%20Bull%20(1980),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5145120199002926,-0.6255348333071825
192,193,3.917197452229299,157,"Right Stuff, The (1983)",01-Jan-1983,,"http://us.imdb.com/M/title-exact?Right%20Stuff,%20The%20(1983)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.36314215391327864,-0.6777111048987537
193,194,4.058091286307054,241,"Sting, The (1973)",01-Jan-1973,,"http://us.imdb.com/M/title-exact?Sting,%20The%20(1973)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5540690897838826,-0.8860623385654938
194,195,3.9335548172757475,301,"Terminator, The (1984)",01-Jan-1984,,"http://us.imdb.com/M/title-exact?Terminator,%20The%20(1984)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4.360473136262668,-2.639761198151186
195,196,3.9163346613545817,251,Dead Poets Society (1989),01-Jan-1989,,http://us.imdb.com/M/title-exact?Dead%20Poets%20Society%20(1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06009981589314845,-0.8974480956778123
196,197,4.104602510460251,239,"Graduate, The (1967)",01-Jan-1967,,"http://us.imdb.com/M/title-exact?Graduate,%20The%20(1967)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.12454159351942261,-0.9300909173202071
197,198,4.0078740157480315,127,Nikita (La Femme Nikita) (1990),01-Jan-1990,,http://us.imdb.com/M/title-exact?Nikita%20(1990),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.7871060627995632,-1.2415768734920067
198,199,4.175757575757576,165,"Bridge on the River Kwai, The (1957)",01-Jan-1957,,"http://us.imdb.com/M/title-exact?Bridge%20on%20the%20River%20Kwai,%20The%20(1957)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.21284013841798125,-1.2639571968161705
199,200,3.825242718446602,206,"Shining, The (1980)",01-Jan-1980,,"http://us.imdb.com/M/title-exact?Shining,%20The%20(1980)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.5856699796361718,-0.6168170250234678
200,201,3.5168539325842696,89,Evil Dead II (1987),01-Jan-1987,,http://us.imdb.com/M/title-exact?Evil%20Dead%20II%20(1987),0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.536778873723804,0.029622257800657362
201,202,3.7642857142857142,280,Groundhog Day (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Groundhog%20Day%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.38211516161035736,-0.06736529064551809
202,203,3.868131868131868,182,Unforgiven (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Unforgiven%20(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.4162283980072813,-0.39382084576460025
203,204,3.834285714285714,350,Back to the Future (1985),01-Jan-1985,,http://us.imdb.com/M/title-exact?Back%20to%20the%20Future%20(1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.509382240566731,-0.6877112989790501
204,205,3.9926470588235294,136,Patton (1970),01-Jan-1970,,http://us.imdb.com/M/title-exact?Patton%20(1970),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.05225971927219174,-1.1567431274470035
205,206,3.38,50,Akira (1988),01-Jan-1988,,http://us.imdb.com/M/title-exact?Akira%20(1988),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,4.907529346151551,1.4879554455882813
206,207,3.8181818181818183,66,Cyrano de Bergerac (1990),01-Jan-1990,,http://us.imdb.com/M/title-exact?Cyrano%20de%20Bergerac%20(1990),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.21207599598644314,-1.00906675887892
207,208,3.945,200,Young Frankenstein (1974),01-Jan-1974,,http://us.imdb.com/M/title-exact?Young%20Frankenstein%20(1974),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.34511320684211166,-0.0689277245872244
208,209,3.905759162303665,191,This Is Spinal Tap (1984),01-Jan-1984,,http://us.imdb.com/M/title-exact?This%20Is%20Spinal%20Tap%20(1984),0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.19702346684663347,1.5891965341382022
209,210,3.930513595166163,331,Indiana Jones and the Last Crusade (1989),01-Jan-1989,,http://us.imdb.com/M/title-exact?Indiana%20Jones%20and%20the%20Last%20Crusade%20(1989),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7952247337309832,-1.0149647531393486
